"year","trial_name","trial_type","plot_width","plot_length","plant_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_shape1_6","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0176_417",2,417,17,17,"test"," (Operator: lizbethpino, Time: )","VH22-0176","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,26.5625,8.5,3,55,4,1,200,4,2,3,1,15.83228571,3,4,25,26.5625,4.20545089171875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0182_391",2,391,10,16,"test"," (Operator: lizbethpino, Time: )","VH22-0182","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,3.265625,1.045,1,8,4,1,175,1,5,0,0.25,NA,1,4,6.25,3.265625,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0187_590",2,590,11,24,"test"," (Operator: lizbethpino, Time: )","VH22-0187","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,320,2.59375,0.83,2,5,4,1,320,2,3,1,0.75,NA,1,4,18.75,2.59375,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0189_324",2,324,24,13,"test"," (Operator: lizbethpino, Time: )","VH22-0189","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,155,19.1875,6.14,1,26,4,3,250,2,3,1,0.75,21.85277512,3,4,18.75,19.1875,4.19300122615
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0190_586",2,586,15,24,"test"," (Operator: lizbethpino, Time: )","VH22-0190","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,105,12.3125,3.94,3,20,4,4,180,3,2,1,0.75,9.942650602,2,4,18.75,12.3125,1.22418885537125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0192_356",2,356,6,15,"test"," (Operator: lizbethpino, Time: )","VH22-0192","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,4,1,145,12.96875,4.15,3,22,4,1,225,4,5,2,1,8.564157303,5,4,25,12.96875,1.11066415023281
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0194_304",2,304,4,13,"test"," (Operator: lizbethpino, Time: )","VH22-0194","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,7.109375,2.275,3,14,4,1,200,4,5,3,1,13.45899563,5,4,25,7.109375,0.956850470570313
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0197_499",2,499,2,20,"test"," (Operator: lizbethpino, Time: )","VH22-0197","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,22.1875,7.1,5,34,4,2,175,4,2,0,1,17.86863481,2,4,25,22.1875,3.96460334846875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0199_371",2,371,21,15,"test"," (Operator: lizbethpino, Time: )","VH22-0199","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,280,19.59375,6.27,2,39,4,1,280,4,1,0,1,13.66649795,3,4,25,19.59375,2.67777944207812
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0200_587",2,587,14,24,"test"," (Operator: lizbethpino, Time: )","VH22-0200","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,16.25,5.2,2,33,4,2,150,4,2,2,1,17.85515689,1,4,25,16.25,2.901462994625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0202_598",2,598,3,24,"test"," (Operator: lizbethpino, Time: )","VH22-0202","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,17.546875,5.615,3,34,4,1,220,4,1,0,1,13.26152198,3,4,25,17.546875,2.32698268492812
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0207_444",2,444,7,18,"test"," (Operator: lizbethpino, Time: )","VH22-0207","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,215,14.90625,4.77,3,25,4,1,255,4,4,4,1,19.26683721,1,4,25,14.90625,2.87196292161562
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0213_332",2,332,19,14,"test"," (Operator: lizbethpino, Time: )","VH22-0213","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,155,23.4375,7.5,2,31,4,1,155,3,2,0,1,22.50175303,3,4,25,23.4375,5.27384836640625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0214_589",2,589,12,24,"test"," (Operator: lizbethpino, Time: )","VH22-0214","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,8.5625,2.74,2,16,4,1,175,3,1,0,1,14.73949062,2,4,25,8.5625,1.2620688843375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0220_338",2,338,13,14,"test"," (Operator: lizbethpino, Time: )","VH22-0220","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,210,20.625,6.6,3,44,4,1,210,4,4,1,1,22.17730159,1,4,25,20.625,4.5740684529375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0233_551",2,551,1,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0233","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,6.765625,2.165,3,15,4,2,275,2,3,NA,0.5,11.65837607,1,4,12.5,6.765625,0.788762005985937
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0236_425",2,425,25,17,"test"," (Operator: lizbethpino, Time: )","VH22-0236","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.5,NA,NA,4,12.5,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0237_452",2,452,2,19,"test"," (Operator: lizbethpino, Time: )","VH22-0237","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,165,25.625,8.2,3,42,4,3,165,4,1,1,1,18.74813187,2,4,25,25.625,4.8042087916875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0238_434",2,434,17,18,"test"," (Operator: lizbethpino, Time: )","VH22-0238","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,270,21.5625,6.9,2,47,4,1,270,4,1,2,1,12.50468354,1,4,25,21.5625,2.6963223883125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0239_559",2,559,9,23,"test"," (Operator: lizbethpino, Time: )","VH22-0239","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,210,23.75,7.6,3,39,4,2,210,4,1,1,1,17.42952286,3,4,25,23.75,4.13951167925
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0241_449",2,449,2,18,"test"," (Operator: lizbethpino, Time: )","VH22-0241","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,20.8125,6.66,3,24,4,1,220,4,1,1,1,19.95633962,1,4,25,20.8125,4.1534131834125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0242_538",2,538,13,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0242","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,315,7.09375,2.27,1,12,4,NA,315,0,1,0,1,10.01764398,2,4,25,7.09375,0.71062661983125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0243_346",2,346,5,14,"test"," (Operator: lizbethpino, Time: )","VH22-0243","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,NA,NA,3,22,4,1,200,4,4,2,1,19.43664336,1,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0244_566",2,566,16,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0244","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",0,0,1,240,4.59375,1.47,1,7,4,NA,240,NA,1,0,0.5,NA,2,4,12.5,4.59375,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0249_327",2,327,24,14,"test"," (Operator: lizbethpino, Time: )","VH22-0249","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,325,8.4375,2.7,2,20,4,1,325,2,2,0,1,9.636689895,2,4,25,8.4375,0.813095709890625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0251_582",2,582,19,24,"test"," (Operator: lizbethpino, Time: )","VH22-0251","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,140,7.5,2.4,2,20,4,2,210,4,2,0,1,4.375454545,2,4,25,7.5,0.328159090875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0254_495",2,495,6,20,"test"," (Operator: lizbethpino, Time: )","VH22-0254","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,160,7.34375,2.35,3,12,4,2,160,4,1,4,1,2.111806452,2,4,25,7.34375,0.15508578631875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0257_342",2,342,9,14,"test"," (Operator: lizbethpino, Time: )","VH22-0257","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,180,18.75,6,2,34,4,1,180,4,1,1,1,20.75622125,1,4,25,18.75,3.891791484375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0258_474",2,474,24,19,"test"," (Operator: lizbethpino, Time: )","VH22-0258","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.5,NA,NA,4,12.5,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0262_459",2,459,9,19,"test"," (Operator: lizbethpino, Time: )","VH22-0262","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,180,11.25,3.6,3,21,4,3,270,4,4,3,1,11.00027431,5,4,25,11.25,1.237530859875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0263_401",2,401,1,17,"test"," (Operator: lizbethpino, Time: )","VH22-0263","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,215,21.78125,6.97,2,27,4,1,215,4,3,0,1,17.24460154,1,4,25,21.78125,3.75608977293125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0264_376",2,376,25,16,"test"," (Operator: lizbethpino, Time: )","VH22-0264","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0266_315",2,315,15,13,"test"," (Operator: lizbethpino, Time: )","VH22-0266","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,170,20.71875,6.63,2,26,4,1,270,4,1,0,1,26.5,3,4,25,20.71875,5.49046875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0267_348",2,348,3,14,"test"," (Operator: lizbethpino, Time: )","VH22-0267","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,205,10.625,3.4,3,18,4,NA,205,4,4,4,1,25.43511013,1,4,25,10.625,2.7024804513125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0272_571",2,571,21,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0272","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",0,0,1,0,4.0625,1.3,1,5,4,NA,0,NA,1,0,1,NA,3,4,25,4.0625,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0277_522",2,522,22,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0277","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,325,46.46875,14.87,3,37,4,1,325,3,1,3,1,14.88657895,3,4,25,46.46875,6.91760715582812
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0279_503",2,503,3,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0279","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,275,31.03125,9.93,3,44,4,1,275,3,1,0,1,19.31180476,1,4,25,31.03125,5.9926944145875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0280_509",2,509,9,21,"test"," (Operator: lizbethpino, Time: )","VH22-0280","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,230,34.0625,10.9,4,44,4,1,230,4,1,3,1,15.62520935,2,4,25,34.0625,5.32233693484375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0282_305",2,305,5,13,"test"," (Operator: lizbethpino, Time: )","VH22-0282","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,170,8.265625,2.645,2,18,4,1,170,4,4,3,1,20.66563636,2,4,25,8.265625,1.70814400538125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0287_326",2,326,25,14,"test"," (Operator: lizbethpino, Time: )","VH22-0287","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,205,21.25,6.8,2,50,4,1,270,4,4,3,1,17.82613551,2,4,25,21.25,3.788053795875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0293_543",2,543,8,22,"test"," (Operator: lizbethpino, Time: )","VH22-0293","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1.25,185,13.5625,4.34,3,32,4,2,185,4,1,3,1,14.03817778,2,4,25,13.5625,1.9039278614125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0316_554",2,554,4,23,"test"," (Operator: lizbethpino, Time: )","VH22-0316","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1.25,140,20.625,6.6,3,33,4,2,230,4,1,1,1,17.26541547,1,4,25,20.625,3.5609919406875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0318_367",2,367,17,15,"test"," (Operator: lizbethpino, Time: )","VH22-0318","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,130,31.09375,9.95,3,40,4,3,255,4,1,0,1,14.34415485,3,4,25,31.09375,4.46013564867188
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0319_530",2,530,21,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0319","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0321_565",2,565,15,23,"test"," (Operator: lizbethpino, Time: )","VH22-0321","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,230,21.09375,6.75,3,45,4,2,230,4,1,0,1,20.10574468,1,4,25,21.09375,4.2410555184375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0323_546",2,546,5,22,"test"," (Operator: lizbethpino, Time: )","VH22-0323","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,210,17.59375,5.63,4,27,4,2,275,4,1,4,1,16.5440241,3,4,25,17.59375,2.91071424009375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0332_514",2,514,14,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0332","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,315,12.9375,4.14,3,22,4,1,315,3,2,3,1,15.5140404,1,4,25,12.9375,2.00712897675
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0333_455",2,455,5,19,"test"," (Operator: lizbethpino, Time: )","VH22-0333","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,4,NA,4,NA,NA,NA,1,4,1,NA,1,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0334_322",2,322,22,13,"test"," (Operator: lizbethpino, Time: )","VH22-0334","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,170,28.203125,9.025,2,36,4,2,225,3,1,0,1,24.62340517,2,4,25,28.203125,6.94456973935156
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0336_387",2,387,14,16,"test"," (Operator: lizbethpino, Time: )","VH22-0336","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,260,17.71875,5.67,2,28,4,1,260,4,5,3,1,9.807878359,5,4,25,17.71875,1.73783344673531
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0337_382",2,382,19,16,"test"," (Operator: lizbethpino, Time: )","VH22-0337","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,95,17.96875,5.75,2,30,4,2,180,3,3,2,1,12.00744856,1,4,25,17.96875,2.157588413125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0341_460",2,460,10,19,"test"," (Operator: lizbethpino, Time: )","VH22-0341","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,110,13.53125,4.33,2,25,4,3,235,4,4,4,1,10.73880682,1,4,25,13.53125,1.45309479783125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0346_498",2,498,3,20,"test"," (Operator: lizbethpino, Time: )","VH22-0346","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,215,9,2.88,3,16,4,1,215,4,1,4,1,19.58608961,1,4,25,9,1.7627480649
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0347_395",2,395,6,16,"test"," (Operator: lizbethpino, Time: )","VH22-0347","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,290,11,3.52,3,12,4,1,290,4,5,4,1,11.3989225,5,4,25,11,1.253881475
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0348_437",2,437,14,18,"test"," (Operator: lizbethpino, Time: )","VH22-0348","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0349_412",2,412,12,17,"test"," (Operator: lizbethpino, Time: )","VH22-0349","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,125,26.5625,8.5,2,30,4,2,250,3,1,1,1,22.31404762,2,4,25,26.5625,5.9271688990625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0350_545",2,545,6,22,"test"," (Operator: lizbethpino, Time: )","VH22-0350","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,160,20,6.4,4,27,4,3,230,4,3,2,1,12.71556291,2,4,25,20,2.543112582
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0351_463",2,463,13,19,"test"," (Operator: lizbethpino, Time: )","VH22-0351","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,130,13.65625,4.37,3,17,4,4,300,4,4,3,1,10.47233184,3,4,25,13.65625,1.4301278169
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0352_372",2,372,22,15,"test"," (Operator: lizbethpino, Time: )","VH22-0352","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,130,20.78125,6.65,2,32,4,3,150,2,1,0,1,19.91378182,1,4,25,20.78125,4.13833278446875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0353_497",2,497,4,20,"test"," (Operator: lizbethpino, Time: )","VH22-0353","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,80,4.59375,1.47,3,13,4,5,175,4,5,4,1,NA,1,4,25,4.59375,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0354_576",2,576,25,24,"test"," (Operator: lizbethpino, Time: )","VH22-0354","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,140,16.6875,5.34,2,29,4,3,240,3,1,1,1,12.46095116,2,4,25,16.6875,2.079421224825
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0356_366",2,366,16,15,"test"," (Operator: lizbethpino, Time: )","VH22-0356","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,18.5625,5.94,2,34,4,1,250,4,3,1,1,5.912264151,1,4,25,18.5625,1.09746403302938
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0358_486",2,486,15,20,"test"," (Operator: lizbethpino, Time: )","VH22-0358","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,225,25.625,8.2,3,37,4,3,225,4,1,4,1,15.11200378,1,4,25,25.625,3.872450968625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0359_520",2,520,20,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0359","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0363_301",2,301,1,13,"test"," (Operator: lizbethpino, Time: )","VH22-0363","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1.5,115,22.625,7.24,3,31,4,2,160,4,2,1,1,15.49904615,1,4,25,22.625,3.5066591914375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0364_574",2,574,24,23,"test"," (Operator: lizbethpino, Time: )","VH22-0364","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,2,1,125,38.75,12.4,3,41,4,3,225,4,1,0,1,12.53511628,2,4,25,38.75,4.8573575585
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0365_420",2,420,20,17,"test"," (Operator: lizbethpino, Time: )","VH22-0365","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,90,9.9375,3.18,2,14,4,3,175,2,1,0,0.75,9.465240275,1,4,18.75,9.9375,0.940608252328125
